"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","Y"
2197.51,55.42,-0.11,85.23,1.33,188.506317768573,30,1.14,95,50.2086,12.5633333333333,7.69,1.21,1.42,30.8,4.12,3,43.02,1014.51,76.707,"A",486.46
2253.51,52.2,-0.15,79.78,1.51,199.777883253861,31,1.1,93,50.2982,12.8133333333333,14.44,1.11,2.81,32.1,4.08,3,40.1,1015.51,71.802,"B",468.19
2184.14,47.31,-0.51,98.98,0.8,186.512572915795,34,1.13,92,49.836,12.0633333333333,9.19,0.75,1.09,31.4,3.74,3,41.01,1022.14,19.796,"C",468.37
2247.17,48.39,-0.6,72.87,1.34,190.443119780902,30,1.1,100,49.8097,14.45,13.35,1.8,0.96,32.4,4.39,3,41.39,1019.17,80.157,"D",474.19
2044.52,78.52,-0.78,90.93,0.65,168.604322992402,32,0.92,93,49.6902,15.68,23.04,0.6,1.05,28.6,3.07,3,74.22,1009.52,45.465,"A",440.32
2311.35,48.34,-0.2,72.94,1.1,197.136314104938,27,0.87,100,50.3189,11.61,4.83,2.16,1,32.6,4.87,4,38.44,1015.35,51.058,"D",485.32
2197.38,46.96,-0.77,72.3,1.04,198.550809707619,29,1.11,106,49.6531,11.7633333333333,17.29,1.35,1.32,29.7,4.28,3,42.86,1014.38,65.07,"D",464.27
2133.66,48.28,0.16,77.74,0.97,197.100466695715,35,1.17,97,50.0964,12.91,8.73,0.57,2.74,26,3.07,2,36.18,1013.66,46.644,"A",479.25
2250,77.92,-0.16,78.29,0.68,168.298579120758,31,1,97,50.4217,20.7366666666667,26.21,0.62,1,28.2,4.05,2,70.32,1007,31.316,"A",430.4
2138.65,73.92,0.15,69.1,1.11,177.194741115253,33,1.2,93,50.0487,18.9066666666667,23.72,0.78,1.45,32.7,3.84,2,58.62,1016.65,20.73,"C",447.49
2157.85,71.79,-0.33,55.79,0.86,180.252238368215,30,1.24,93,50.1668,18.7566666666667,29.27,0.83,1.1,32.2,3.84,2,64.69,1006.85,22.316,"A",438.23
2266.46,45.13,-0.85,75.09,0.98,198.973530848909,26,1.13,105,49.7563,10.4666666666667,10.4,2.16,0.83,36.3,4.87,3,40.43,1025.46,105.126,"C",492.09
2278.13,55.65,0.33,88.98,1.33,196.754434347589,29,1.33,97,50.3273,13.0633333333333,12.19,1.54,1.12,34.9,4.61,2,40.75,1015.13,44.49,"D",475.36
2365.68,74.3,0.65,64.26,2.57,182.675346728844,24,1.01,106,50.2069,16.8,20.4,3.53,0.63,31.6,5.03,4,54.9,1016.68,57.834,"B",452.56
2215.98,89.17,0.39,25.89,1.11,170.088838665361,31,0.99,95,50.2112,21.4333333333333,34.3,0.68,1.69,27.4,3.66,3,74.67,1015.98,12.945,"A",427.84
2112.8,78.58,0.09,59.18,0.98,167.242130697508,33,0.97,103,49.4776,18.1866666666667,27.56,0.75,1.26,26.1,3.16,2,68.08,1010.8,35.508,"A",433.95
2249.48,78.1,-0.67,67.48,1.2,175.748070015279,29,0.89,97,49.9286,18.3,30.9,1.84,1.55,34.3,4.63,4,70.8,1008.48,101.22,"B",435.27
2214.04,80.49,0.64,89.85,2.78,176.769851094447,30,1.2,101,50.2962,16.95,14.85,0.82,15.86,25.3,3.59,3,58.59,1014.04,89.85,"A",454.62
2302.36,62.16,0.62,50.62,1.77,188.832001609441,28,1.11,98,50.5151,18.4733333333333,16.42,2.37,0.64,30.9,4.69,4,40.56,1020.36,25.31,"C",472.17
2192.96,70.01,-0.53,83.97,0.91,184.084824689153,27,0.87,95,50.1089,13.4833333333333,16.45,1.24,1.27,33,4.42,4,63.31,1015.96,92.367,"B",452.42
2208.19,49.82,-0.17,96.51,1.28,186.554191927714,28,1.35,106,49.7651,12.38,10.14,1.67,0.86,33.5,4.56,2,42.02,1003.19,106.161,"B",472.17
2160.01,50.54,-0.26,80.09,0.65,190.397141233827,33,1.05,100,49.9876,14.1766666666667,9.53,0.44,2.89,25.9,3.22,2,41.44,1018.01,64.072,"A",481.83
2271.83,55.65,-0.78,84.02,0.81,188.598014991343,27,0.88,100,49.8242,14.67,17.01,3.11,0.64,36.9,5.23,3,49.15,1021.83,84.02,"A",458.78
2191.47,72.48,-0.31,61.97,1.43,173.860196090073,29,1.31,99,49.8499,17.98,23.94,1.94,1.51,30.1,4.27,2,62.08,1022.47,80.561,"A",447.5
2275.04,65.25,0.26,88.51,2.9,183.017091264111,25,1.14,109,50.1056,16.3166666666667,15.95,6.64,1.37,29.3,4.8,4,49.25,1019.04,185.871,"B",463.4
2416.67,53.36,0.3,81.83,2,197.6912674984,22,1.13,117,49.9776,11.7166666666667,11.15,48.6,1.3,29.2,5.01,5,41.26,1022.67,180.026,"B",473.57
2100.07,80.42,-0.16,90.63,0.78,167.017117858417,34,1.53,79,50.1358,19.52,25.56,0.19,1.22,29.2,2.84,0,70.32,1009.07,18.126,"A",433.72
2168.2,77.64,0.2,73.37,1.37,169.78785651535,33,1.09,99,49.9337,19.0533333333333,27.16,0.61,1.95,29.4,3.46,3,66.44,1011.2,44.022,"D",431.85
2057.13,82.95,-0.82,77.5,0.73,169.051154565826,34,1.22,98,49.6782,16.9033333333333,26.71,0.58,2.24,26.6,3.11,1,77.95,1012.13,62,"D",433.47
2091.45,83.32,-0.12,57.46,0.79,164.801217962498,36,1.06,90,49.9816,18.8533333333333,29.56,0.44,1.32,25.8,2.23,2,74.22,1007.45,5.746,"B",432.84
2145.29,81.54,-0.21,51.91,0.93,175.252242988709,32,1.02,94,49.8891,18.3966666666667,31.19,0.62,2.54,24.7,3.19,3,70.94,1007.29,31.146,"B",436.6
2279.12,54.17,0.4,79.14,1.54,191.121647164326,29,0.99,101,50.0057,11.2866666666667,6.86,1.71,0.88,31.1,4.57,5,41.17,1020.12,39.57,"A",490.23
2221.58,48.64,-0.39,69.24,0.84,192.01914618636,31,1.25,98,49.9147,13.12,12.36,1,1.16,31.6,3.94,2,41.74,1020.58,62.316,"A",477.16
2238.44,74.11,-0.51,41.85,0.93,170.996103815035,29,1.14,101,49.914,19.94,32.82,1.54,0.88,34.4,4.6,3,68.31,1010.44,29.295,"A",441.06
2256.22,79.98,-0.26,95.1,1.3,173.953416996474,26,1.05,107,49.9137,17.4333333333333,25.3,2.52,0.93,30.7,4.81,4,70.98,1007.22,133.14,"B",440.86
2248.08,49.42,-0.32,74.53,0.9,191.945624906568,30,0.96,98,50.1547,12.9033333333333,8.71,1.04,1.18,28.7,3.89,4,41.82,1033.08,67.077,"B",477.94
2175.56,55.2,0.31,64.85,0.52,186.704177078501,35,1.05,95,50.0994,16.4466666666667,13.34,0.13,1.51,27.7,2.7,1,40.8,1026.56,19.455,"C",474.47
2021.18,58.02,0.18,57.07,0.93,187.092520385308,34,1.06,96,49.8418,14.7333333333333,14.2,0.57,1.44,28.2,2.91,2,43.02,1012.18,22.828,"A",470.67
2159.7,74.74,-0.37,62.9,0.59,165.587495257841,35,1.02,92,50.0468,18.9133333333333,23.74,0.47,1.11,24.9,3.05,2,65.34,1013.7,25.16,"A",447.31
2187.14,56.88,0.09,72.21,1.12,196.263130029717,28,0.94,98,49.7318,13.6333333333333,16.9,1.16,1.25,33.6,4.09,3,44.88,1018.14,28.884,"A",466.8
2271.4,84.04,0.1,65.99,1.34,166.25804549699,30,1.24,100,50.4105,21.5133333333333,28.54,1.39,0.91,30.4,4.3,3,71.94,1007.4,32.995,"D",430.91
2242.2,81.58,0.12,73.67,0.97,170.648437618343,31,1.12,97,50.2337,21.05,30.15,0.98,1.64,31.3,4.05,3,69.88,1007.2,66.303,"D",434.75
2124.82,57.96,0.5,88.59,1.12,184.873913076928,36,0.92,96,49.9263,14.7766666666667,14.33,0.57,1.35,26.3,2.93,3,42.86,1010.82,8.859,"B",469.52
2220.88,75.53,0.32,61.19,6.73,182.452116469288,27,1.42,108,49.7418,16.5233333333333,25.57,9.44,1.75,28.9,4.78,3,59.43,1008.88,61.19,"A",438.9
2225.51,95.24,0.89,49.37,2.86,169.715410641389,29,1.56,107,50.2328,22.1833333333333,30.55,1.88,1.46,30.7,4.38,2,70.04,1010.51,69.118,"A",429.56
2141.53,85.73,-0.2,48.65,0.97,165.597295789292,35,1.3,91,49.7545,19.3466666666667,28.04,0.44,1.16,30.6,3.17,2,74.33,1013.53,29.19,"A",432.92
2100.68,59.46,-0.03,56.18,0.91,175.742337739499,35,1.19,100,49.5256,19.7966666666667,26.39,0.61,1.27,31.2,3.16,1,49.16,1005.68,39.326,"A",442.87
2154.57,49.46,-0.52,71.56,0.74,185.363687059561,34,1.38,101,49.7281,15.1,15.3,0.72,1.7,29.5,3.52,1,41.76,1022.57,64.404,"B",466.59
2247.04,60.54,0.49,87.46,1.59,190.674016579312,31,1.01,96,50.2649,13.01,6.03,0.96,1.5,29.1,3.96,3,41.14,1028.04,34.984,"A",479.61
2196.12,51.23,-0.82,70.02,0.59,188.997468772699,33,1.04,91,49.862,13.4966666666667,13.49,0.74,0.9,32.9,3.86,2,44.63,1019.12,28.008,"A",471.08
2181.51,66.14,-0.43,61.2,0.7,180.86188128758,33,1.04,89,50.2193,19.2233333333333,27.67,0.61,1.98,26.5,3.54,3,59.14,1016.51,30.6,"A",433.37
2246.8,72.28,-0.64,60.54,0.81,177.215446731398,28,0.83,96,50.0235,17.0633333333333,24.19,1.31,1.2,34.3,4.49,4,65.48,1018.8,60.54,"A",443.92
2318.74,82.04,1.1,71.82,2,172.902189690571,27,1.05,107,50.4568,20.1466666666667,24.44,1.9,0.94,28.6,4.6,5,59.14,1016.74,79.002,"B",443.5
2387.37,74.59,0.07,44.8,1.15,174.11764182699,24,0.76,115,50.1607,20.9533333333333,29.86,2.52,0.84,28.6,4.67,4,64.79,1017.37,76.16,"A",439.89
1989.9,80.49,-0.12,67.32,0.72,164.369735791536,40,1.11,99,49.6261,21.0666666666667,30.2,0.31,1.14,27.7,2.23,0,69.59,1008.9,6.732,"A",434.66
2128.95,57.48,0.24,78.77,0.8,182.378284837009,35,0.96,95,49.6538,13.6633333333333,7.99,0.44,1.19,29,2.32,2,41.38,1021.95,23.631,"A",487.57
2214.76,50.32,-0.45,96.02,0.85,183.11625150374,32,1.28,99,50.0555,14.31,9.93,0.86,1.52,29.8,3.56,2,41.62,1013.76,105.622,"B",464.64
2254.26,53.42,0.24,90.56,1.09,190.544279225485,25,1.13,112,49.9857,13.6766666666667,11.03,1.73,0.83,28.5,4.44,3,42.32,1017.26,153.952,"C",470.92
2224.37,76.03,0.14,83.19,1.35,174.257391075415,28,1.19,106,50.1012,18.4466666666667,22.34,1.17,0.98,29.2,4.08,2,63.73,1014.37,116.466,"A",444.39
2075.54,54.4,-0.61,68.45,0.61,183.504044974342,35,1.35,83,49.9909,17.4433333333333,25.33,0.31,1.73,30.2,3.04,0,48.6,1002.54,41.07,"A",442.48
2288.25,66.38,0.05,99.19,2.24,174.633088316243,30,1.83,101,50.1877,18.29,18.87,2.83,1.16,29,4.3,2,52.08,1005.25,109.109,"D",449.61
2184.43,77.44,-0.09,88.11,0.77,174.340240904536,33,0.86,90,50.1356,19.6566666666667,25.97,0.63,1.75,30.5,3.27,3,69.34,1009.43,17.622,"B",435.02
2307.81,51.09,-0.37,79.29,0.96,199.396778584338,24,0.79,102,50.1503,12.5266666666667,16.58,2.43,1.09,31.2,4.76,4,43.99,1021.81,87.219,"A",458.67
2279.63,54.38,-0.3,87.76,1.94,189.569898421866,26,0.93,108,49.8303,12.7833333333333,14.35,8.63,0.82,33.1,5.67,5,46.18,1016.63,70.208,"C",461.74
2313.09,73.49,-0.09,82.56,0.83,178.937065533107,26,0.74,99,50.5181,19.3533333333333,25.06,2.58,0.85,30.5,5.04,4,62.39,1008.09,66.048,"B",438.31
2229.68,57.92,0.01,79.24,1.05,185.100570146534,29,0.9,102,50.1403,15.6166666666667,13.85,1.38,1.03,30.1,4.5,4,48.92,1011.68,39.62,"A",462.38
2175.39,58.6,0.49,67.24,1.03,182.801667561653,31,1.48,102,50.1638,16.3633333333333,16.09,0.69,1,27.2,3.3,1,44.2,1019.39,47.068,"A",460.56
2138.37,65.71,-0.49,58.98,0.75,171.53498677426,31,1.12,100,49.5861,18.78,26.34,0.95,0.82,30.6,3.74,2,59.21,1013.37,23.592,"D",439.22
2300.71,83.49,1.31,84.22,2.37,177.092145406005,25,0.97,112,50.4415,18.67,23.01,2.1,1.32,27.7,4.37,5,58.79,1009.71,126.33,"C",444.64
2181.8,76.95,-0.48,89.12,0.84,172.543279952452,28,1.02,105,49.8123,17.7966666666667,26.39,1.18,1.05,30.7,4.04,2,71.25,999.8,80.208,"B",430.34
2322.37,78.79,-0.34,50.07,1.12,172.523913194947,28,1.14,106,50.0109,20.44,31.32,1.57,1.13,32.8,4.39,3,71.29,1008.37,75.105,"A",430.46
2321.02,61.57,0.48,98.86,1.31,191.686473660572,27,1.34,108,50.4534,15.5466666666667,16.64,2.35,1.04,30.2,4.83,3,45.87,1009.02,138.404,"A",456.79
2056.17,48.43,-0.68,95.79,0.75,195.343585524614,36,0.84,89,49.5065,12.4733333333333,13.42,0.63,2.21,31.3,3.38,3,41.23,994.17,38.316,"C",468.82
2216.79,60.4,0.33,70.06,2.27,183.162599617839,29,1.31,101,49.9075,16.6866666666667,20.06,1.36,1.59,29.4,3.99,3,44.9,1008.79,56.048,"B",448.51
2305.67,59.21,0.24,41.71,2.54,191.735673244041,27,1.1,109,50.2478,14.9333333333333,14.8,5.71,1.29,29.8,5.18,4,44.71,1014.67,54.223,"D",470.77
2260.79,54.64,0.14,86.55,1.45,199.708446292546,27,0.94,96,49.9174,12.1966666666667,12.59,1.53,1.43,32.7,4.36,4,41.14,1025.79,60.585,"A",465.74
2315.31,81.56,0.26,71.97,1.39,178.364076268034,24,1.03,102,50.4496,18.9,26.7,2.7,1.01,33.6,5.11,4,66.56,1005.31,100.758,"C",430.21
2194.62,56.22,-0.35,96.4,0.94,184.972385177937,29,1.12,106,49.8866,16.5933333333333,19.78,1.05,1.24,32,3.83,2,50.32,1008.62,125.32,"A",449.23
2264.91,61.75,-0.03,91.73,1.9,192.269022582415,25,0.97,101,50.1997,13.0566666666667,15.17,3,1.54,29.2,4.72,4,49.15,1021.91,119.249,"A",461.89
2253.97,69.95,-0.17,91.62,0.54,176.848210126617,31,0.91,94,50.4096,18.2366666666667,21.71,0.79,0.69,29.4,4.23,3,61.45,1010.97,27.486,"A",445.72
2149.36,54.49,0.11,59.14,1.05,187.54243964821,30,1.12,98,49.7234,16.3633333333333,19.09,0.9,1.19,30.6,3.52,2,39.39,1013.36,47.312,"B",466.13
2137.38,66.39,0.34,92.56,1.27,184.339326873972,30,1.11,102,49.8025,15.5866666666667,19.76,0.92,1.31,29.8,3.71,2,51.19,1008.38,92.56,"D",448.71
2016.43,52.03,-0.21,83.71,0.83,198.670605229413,37,1.12,84,49.8939,12.8933333333333,14.68,0.46,2.49,30.2,3.1,2,41.23,998.43,25.113,"B",469.25
2138.04,81.66,0.48,55.43,1.16,166.122116270455,31,1.17,104,49.8291,18.1,21.3,0.82,0.92,27.9,3.39,2,66.86,1013.04,49.887,"B",450.56
2286.94,62.34,0.58,74.91,1.6,193.532824950262,27,0.78,104,50.0149,15.5766666666667,16.73,2.44,0.67,31.3,4.69,4,39.64,1008.94,44.946,"D",464.46
2181.87,50.9,-0.4,89.41,1.46,186.070038580424,31,0.97,99,49.746,14.0866666666667,12.26,1.34,1.47,31.2,4.16,3,41.5,1014.87,116.233,"A",471.13
2252.92,57.26,-0.26,69.81,1.25,194.05522579918,24,0.96,102,50.1319,12.9233333333333,14.77,2.29,1.04,32.7,4.95,4,48.06,1010.92,76.791,"B",461.52
2272.04,77.15,0.74,86.01,1.51,178.202624695961,28,1.08,105,50.14,16.0866666666667,18.26,1.43,0.93,31.1,4.36,4,59.15,1012.04,51.606,"C",451.09
2302.43,89.14,-0.08,86.05,1.56,160.370869268123,27,0.92,114,50.0174,21.0333333333333,27.1,3.38,0.55,29.1,4.81,5,79.74,1005.43,103.26,"B",431.51
2182.65,50.93,0.12,80.98,0.91,185.724300378869,33,1.21,101,50.0531,15.9066666666667,14.72,0.8,0.93,29.9,3.4,2,40.83,1009.65,16.196,"B",469.8
2146.05,61.13,-0.34,63.62,0.97,175.072294900104,36,0.97,84,50.1648,19.7666666666667,26.3,0.4,1.54,29.3,3.16,3,51.43,1012.05,12.724,"B",442.28
2113.84,55.62,-0.5,64.16,0.54,182.344730392492,36,1.23,92,50.0635,15.4933333333333,16.48,0.44,1.48,28.2,3.02,1,48.92,1011.84,19.248,"A",458.67
2168.13,58.79,0.52,75.63,1.19,188.308265700447,31,1.19,99,50.1176,16.9966666666667,17.99,0.96,1.2,31.6,3.73,2,43.79,1016.13,37.815,"A",462.4
2256.18,72.7,0.02,80.21,1.8,183.108228032185,29,1.09,94,50.2432,15.78,20.34,1.22,2.8,28.3,3.97,4,59.8,1015.18,64.168,"A",453.54
2448.81,73.56,-0.05,59.7,1.46,168.56769985289,27,1.27,106,50.321,20.51,25.53,3.95,0.48,32.6,4.96,3,62.96,1019.81,47.76,"A",444.38
2133.39,66.3,-0.33,47.6,0.89,180.123903580913,32,0.95,103,49.5323,18.53,31.59,0.9,1.27,29,3.61,2,58.9,1003.39,28.56,"C",440.52
2255.68,75.24,-0.38,63.78,0.93,170.583569167079,26,0.83,111,49.7648,19.2666666666667,30.8,2.68,0.63,30.8,4.8,4,69.14,1007.68,44.646,"B",433.62
2325.68,53.2,-0.32,89.37,1.01,190.086776722612,26,0.84,103,50.2219,13.5833333333333,10.75,2.89,0.69,30.4,4.92,4,45,1023.68,62.559,"A",481.96
2156.89,55.2,-0.31,70.55,0.89,188.769617973487,32,1.09,93,49.9342,15.4333333333333,19.3,0.95,0.98,32.2,3.7,2,44.9,1008.89,21.165,"A",452.75
2294.4,49.72,-0.33,84.42,1.77,195.666663320622,25,1.09,99,50.0902,11.57,4.71,9.41,0.79,35.4,5.37,4,39.42,1026.4,101.304,"A",481.28
2264.28,78.95,0.34,80.62,0.96,177.341056870247,25,0.57,111,49.7851,16.7,23.1,1.58,1.15,28.9,4.32,4,66.05,1020.28,145.116,"B",439.03
2160.64,79.48,-0.75,52.56,0.5,163.683758096701,34,1.14,96,49.9318,21.8766666666667,32.63,0.54,1.66,25.9,3.44,2,73.88,1005.64,42.048,"B",435.75
1999.72,76.66,-1.18,83.26,0.56,168.631596420389,37,1.18,92,49.5504,15.8766666666667,26.63,0.44,1.54,26.9,3.08,1,74.16,1009.72,41.63,"A",436.03
2273.03,65.99,-0.46,70.64,2.07,185.693926162915,26,1.12,97,50.0164,15.1166666666667,24.35,5.98,2.65,29.7,4.73,5,58.49,1011.03,91.832,"C",445.6
2237.27,76.13,0.78,89.95,4.06,174.780361352873,26,1.17,110,50.103,15.0366666666667,15.11,4.65,0.53,27.9,4.43,4,56.03,1020.27,107.94,"A",462.65
2239.87,69.05,0.35,51.53,1.73,177.856108198048,29,1.06,101,49.9866,20.7,29.1,1.88,1.23,31.7,4.41,3,50.05,1005.87,41.224,"B",438.66
2289.54,55.92,-0.52,84.83,0.39,187.255994871491,28,0.54,100,50.0169,16.08,21.24,2.31,0.99,31.5,4.69,4,50.32,1008.54,59.381,"A",447.32
2211.85,53.28,0.31,59.68,2.01,192.730578189905,29,1.33,98,49.9547,11.0533333333333,6.16,1.47,1.09,32.6,4.17,3,39.48,1004.85,29.84,"A",484.55
2135.9,53.41,0,97.88,0.95,185.56097815602,36,1.42,93,49.8957,11.4533333333333,7.36,0.3,1.5,28.6,2.67,1,41.01,1024.9,48.94,"A",476.8
2256.99,48.04,-0.19,85.03,0.99,197.487612763082,31,1.19,103,49.929,12.48,10.44,1.19,1.33,31.6,4.09,2,39.04,1023.99,68.024,"B",480.34
2279.53,54.41,-0.33,47.38,0.95,190.55191803167,24,0.94,107,50.2005,17.92,26.76,1.92,0.89,29.7,4.59,4,48.41,1010.53,52.118,"B",440.63
2283.27,63.4,0.84,48.08,1.35,184.344103256309,27,1.17,107,50.204,16.5966666666667,16.79,1.46,0.78,31.1,4.25,3,44.6,1014.27,38.464,"B",459.48
2251.98,54.03,0.05,79.65,2.81,200.882149849857,26,1.1,102,50.0816,11.5866666666667,10.76,3.88,1.56,32.2,4.96,4,40.43,1025.98,87.615,"C",490.78
2192.25,57.71,0.6,83.39,1.26,179.348019675982,35,1.54,93,50.0709,15.0233333333333,6.07,0.49,1.14,30,3.18,1,38.91,1019.25,25.017,"B",483.56
2209.26,82.48,-0.34,82.18,1.33,166.114516321414,31,1.08,95,49.938,19.11,27.33,1.12,1.53,27,3.78,3,73.18,1012.26,41.09,"A",429.38
2301.49,72.41,0.28,51.71,0.65,175.955991588029,27,0.37,105,50.0233,20.05,27.15,1.12,1.21,28.8,4.19,5,59.21,1013.49,46.539,"B",440.27
2272.34,64.03,0.29,77.33,1.66,180.529093702186,28,1.27,107,49.928,17.45,22.35,1.6,0.75,31.7,4.22,3,51.43,1011.34,69.597,"D",445.34
2162.86,75.57,-0.24,72.81,0.73,181.231447521791,32,1.43,87,50.1678,15.2733333333333,21.82,0.56,2.07,30.8,3.41,1,65.27,1013.86,58.248,"B",447.43
2182.37,90.94,0.73,84.26,3.03,173.184849932219,29,1.44,106,50.1452,17.0366666666667,21.11,1.62,3.55,26.2,3.86,3,69.94,1004.37,92.686,"B",439.91
2164.11,62.49,0.1,73.23,0.71,181.124654845916,34,1.14,88,50.136,17.65,19.95,0.28,3.45,28.7,3.02,2,50.59,1016.11,51.261,"C",459.27
2032.88,45.11,-0.69,79.73,0.73,186.854533197696,38,1.18,96,49.7575,12.4833333333333,7.45,0.48,1.88,26.3,3.26,2,39.61,1017.88,47.838,"A",478.89
2241.41,49.86,-0.12,62.32,1.21,182.606770743685,26,0.95,110,49.8308,15.12,15.36,1.71,0.71,28.3,4.41,4,41.66,1012.41,87.248,"A",466.7
2223.39,63.7,0.74,78.58,4.48,180.094696021407,30,1.55,103,50.1135,17.2166666666667,15.65,2.07,0.93,30.9,4.26,3,43.5,1021.39,62.864,"A",463.5
2282.04,79.13,-0.58,79.88,0.84,174.891021573385,29,0.94,103,49.9039,16.4366666666667,25.31,1.66,0.91,33.8,4.63,3,74.33,1015.04,47.928,"B",436.21
2145.95,71.47,-0.56,65.87,0.95,182.683920526892,30,1.13,93,49.9829,15.6266666666667,25.88,1.02,0.95,33.8,4.15,2,63.47,1011.95,19.761,"B",443.94
2226.87,76.54,0.21,80.28,1.3,176.319561389673,30,1.22,101,50.1286,19.2,24.6,1.12,0.89,30.6,4.07,2,63.94,1012.87,48.168,"D",439.63
2128.21,56.04,0.19,71.33,1.84,187.932498451312,33,1.61,96,50.097,17.5266666666667,22.58,0.3,4.4,24.9,3.19,2,41.54,1013.21,49.931,"A",460.95
2240.99,84.04,0.84,70.33,2.41,176.439830400353,31,1.45,100,50.2246,16.5633333333333,19.69,1.21,1.71,27.2,3.79,3,59.14,1015.99,35.165,"A",448.69
2262.24,85.68,-0.15,57.73,0.68,166.951502977672,30,0.67,93,50.4237,18.6166666666667,25.85,0.74,1.49,30.6,4.15,4,75.08,1006.24,23.092,"B",444.63
2156.49,40.93,-0.85,99.46,0.68,190.514902826811,30,0.81,102,49.6687,12.3533333333333,10.06,0.95,0.81,29.9,3.82,3,37.83,1005.49,39.784,"D",473.51
2344.56,48.94,-0.1,68.61,1.29,187.879213739472,26,1.11,103,50.1723,18.1966666666667,18.59,2.69,0.61,33,4.76,3,39.54,1008.56,123.498,"B",462.56
2297.07,56.56,-0.42,95.91,1.54,191.945433672397,23,1.3,112,49.9049,13.09,18.27,7.09,0.69,36.4,5.75,3,50.16,1011.07,306.912,"B",451.76
2298.68,69.13,0.89,80.42,4.93,178.933031338947,26,1.29,99,50.4617,15.95,8.85,4.83,0.57,28.9,4.62,4,40.43,1025.68,48.252,"A",491.81
2203.04,76.38,-0.1,51.01,0.85,176.270626185034,27,1.21,98,50.1128,18.0133333333333,30.04,1.15,1.21,30.7,4.25,2,68.08,1011.04,51.01,"A",429.52
2172.59,60.22,0.24,74.08,1.07,192.830012326833,28,1.16,104,49.7514,16.6866666666667,26.06,1.21,1.02,32.6,4.22,2,49.02,1007.59,59.264,"B",437.9
2130.18,50.33,-0.08,80.73,1.32,192.508757924119,32,0.99,100,49.5731,12.9333333333333,14.8,0.83,3.03,28,3.61,3,38.73,1003.18,48.438,"B",467.54
2192.35,74.85,-0.07,54.71,1.16,169.954306241911,32,1.08,100,49.8237,16.9766666666667,23.93,0.85,1.21,28.2,3.66,3,64.45,1015.35,43.768,"B",449.97
2289.61,81.18,0.46,73.75,1.47,173.655223352388,27,0.92,112,49.8978,16.9066666666667,23.72,1.79,0.77,30.2,4.5,5,66.48,1003.61,51.625,"B",436.62
2247.37,55.55,0.48,88.43,1.4,194.563778297345,28,1.29,106,50.0305,13.8133333333333,11.44,1.87,0.89,32.9,4.67,3,40.55,1023.37,70.744,"B",477.68
2268.04,84.86,0.47,74.66,3.56,180.718375445396,26,1.32,102,50.1293,15.76,20.28,13.3,1.12,30.4,5.06,4,63.86,1016.04,111.99,"B",447.26
2196.8,72.43,-0.2,70.04,0.81,174.587374297078,34,0.97,92,50.1225,18.3,27.9,0.66,1.38,27.6,3.42,3,63.13,1011.8,14.008,"A",439.76
2252.23,68.59,-0.25,74.64,1.25,180.709357979563,27,1.35,103,50.1741,17.2466666666667,24.74,2.39,1.05,33,4.95,3,59.39,1015.23,149.28,"B",437.49
2255.29,63.9,-0.47,85.11,1.07,177.006126672266,26,1.13,109,49.7641,12.9333333333333,14.8,1.98,0.74,30.8,4.59,3,58.2,1018.29,85.11,"A",455.14
2248.76,53.23,0.2,82.97,1.08,182.212627455811,30,1.01,102,50.1841,14.74,8.22,1.6,0.86,28,4.35,4,41.03,1021.76,41.485,"B",485.5
2391.81,90.53,0.67,55.59,3.98,170.832706288602,25,0.94,102,50.6705,22.1866666666667,27.56,15.71,0.97,29.9,5.07,6,66.93,1016.81,66.708,"A",444.1
2136.91,80.34,-0.35,49.9,0.78,171.841007115449,31,0.82,94,49.9342,19.69,32.07,0.84,1.23,28,3.91,3,70.94,1006.91,19.96,"A",432.33
2185.87,59.13,0.15,89.99,1.85,179.659024345734,32,1.38,98,49.962,15.1766666666667,9.53,0.69,2.36,28.3,3.58,3,44.03,1008.87,80.991,"D",471.23
2145.93,54.24,0.13,91.61,0.79,180.125336413593,37,1.53,88,50.1243,16.5366666666667,13.61,0.42,1.09,29.7,3.25,1,42.34,1017.93,9.161,"A",463.89
2285.2,56.49,-0.56,82.95,0.35,178.422262060733,30,0.31,103,49.9456,18.4,22.2,1.15,0.6,28,4.3,4,51.19,1009.2,33.18,"B",445.54
2163.99,70.44,-0.22,92.62,0.97,177.968557392998,34,1.19,86,50.1529,17.12,21.36,0.49,2.7,30.4,3.15,2,59.54,1007.99,55.572,"A",446.09
2142.82,74.76,0.14,59.64,0.87,175.492783866252,33,1.31,90,50.141,18.75,23.25,0.47,1.14,31.3,3.32,1,63.86,1017.82,35.784,"B",445.12
2253.29,70.91,0.17,63,1.32,172.419187737014,30,1,103,50.0661,17.8333333333333,23.5,1.13,1.21,29.4,3.97,4,59.21,1018.29,37.8,"B",443.31
2271.14,54.56,0.15,85.38,1.28,195.908268422741,27,0.93,99,50.2579,12.82,8.46,1.42,0.98,32.5,4.44,4,39.66,1015.14,110.994,"B",484.16
2206.86,51.39,-0.08,85.23,1.02,185.85192727035,34,0.83,97,49.9358,13.73,8.19,0.59,2.2,26.3,3.33,3,40.69,1019.86,25.569,"C",477.76
2243.36,87.89,0.37,52.08,1.21,173.37588313665,28,1.23,108,50.138,20.2233333333333,30.67,2.01,1.17,30.4,4.49,3,71.29,1008.36,72.912,"A",430.28
