X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21
2103.06,69.77,0.05,66.11,1.03,175.449262,32,1.08,102,49.5301,16.45333333,25.36,0.75,1.54,29.3,3.24,2,60.07,1015.06,39.666,B
2376.79,67.88,-0.27,78.08,1.3,186.4637365,25,0.96,106,50.0823,14.85333333,20.56,3.02,1.08,33.6,4.99,4,60.08,1017.79,85.888,D
2149.19,72.96,-0.42,59.24,0.89,168.9607944,33,1.33,98,49.5939,18.30666667,24.92,0.8,1.1,29.9,3.55,1,63.86,1019.19,29.62,B
2153.64,84.62,0.49,35.1,1.02,169.3416273,41,1.17,81,50.2107,20.62666667,31.88,0.34,1.88,30.1,3.05,2,67.32,1013.64,0,B
2278.64,71.06,0.75,67.57,1.8,176.5969094,28,1.14,106,50.1415,19.17,24.51,1.8,0.62,33.3,4.53,3,51.86,1014.64,33.785,A
2179.89,61.15,0.81,90.25,1.14,181.6615823,35,1.52,100,50.1151,14.82666667,8.48,0.59,1.12,30.4,2.97,1,40.05,1015.89,63.175,B
2246.53,83.47,0.08,86.97,1.39,175.1728983,24,1.03,101,50.1675,18.25333333,27.76,2.3,0.55,32.3,5.12,3,71.97,1008.53,52.182,B
2145.45,55.49,0.03,78.3,0.94,181.4196303,35,1.53,88,50.0231,16.02666667,12.08,0.35,1.79,28.1,3.26,1,41.39,1019.45,31.32,B
2269.18,82.58,0.06,87.98,1.21,171.1996546,28,1.09,105,50.2718,17.85333333,23.56,2.07,1.04,32,4.93,4,73.18,1012.18,70.384,C
2221.45,49.56,-0.5,76.63,2.02,188.3698522,28,1.21,102,49.8666,12.92333333,11.77,2.72,1.27,31.1,4.63,3,41.06,1021.45,107.282,B
2334.73,82.04,0.68,75.09,2.08,167.8811506,28,1.12,109,50.1731,20.12333333,21.37,2.5,1.16,28.7,4.34,4,65.94,1010.73,67.581,A
2069.06,54.84,-0.01,85.8,0.89,187.2859898,37,0.92,95,49.7698,14.67333333,14.02,0.41,1.38,26.8,2.31,2,43.34,1016.06,17.16,D
2264.5,51.1,-0.33,71.1,0.76,192.0403787,28,1.03,102,50.1015,14.84333333,17.53,1.11,1.19,29,4.07,3,44.9,1020.5,63.99,A
2244.1,44.51,0.01,55.11,1.02,193.7033876,27,1.16,109,50.0504,14.96333333,14.89,1.47,0.88,29.3,4.35,3,35.71,1015.1,82.665,A
2254.1,57.3,0.18,60.72,1.66,190.2649257,25,1.17,112,49.7532,12.93666667,14.81,2.56,0.83,34.5,4.96,3,43.7,1015.1,78.936,A
2275.75,79.24,0.01,66.57,1.12,174.0392566,29,1.25,104,49.972,18.66333333,28.99,1.32,1.1,28.4,4.03,3,68.24,1008.75,59.913,B
2219.34,77.92,-0.26,66.33,0.87,171.2886554,28,0.96,103,50.056,20.16333333,30.49,1.28,1.14,27.8,4.13,3,70.32,1011.34,46.431,B
2160.88,80.94,0.12,90.54,0.99,172.3281939,29,1.01,101,49.7142,16.19666667,21.59,1.08,0.91,31.1,3.94,2,66.54,1004.88,54.324,A
2248.88,73.8,0.1,87.16,1.09,175.2757611,29,0.96,98,50.3546,19.15333333,24.46,1.1,1.12,29.7,3.87,4,61.9,1013.88,69.728,A
2265.7,61.76,-0.09,84.84,1.39,182.8051749,25,0.98,114,49.9509,18.21,21.63,3.83,0.76,30.8,4.95,4,50.16,1005.7,186.648,A
2144.97,61.13,0.54,71.29,0.9,185.0290047,34,1.1,98,50.1866,19.15333333,21.46,0.63,1.19,26.7,3.11,2,46.63,1012.97,14.258,A
2111.18,59.85,0.41,91.57,1.61,186.6414284,31,1.59,97,50.0121,12.9,5.7,0.75,5.66,26.5,3.57,2,40.35,1012.18,82.413,C
2149.76,92.14,0.71,71.25,1.42,161.1655159,36,1.15,99,50.2061,23.03666667,27.11,0.29,2.5,25.9,2.99,2,70.04,1009.76,49.875,A
2183.09,49.12,-0.31,69.44,0.7,181.0450092,38,1.4,91,50.1605,14.31666667,9.95,0.46,1.15,29.7,3.15,1,41.82,1033.09,6.944,A
2166.2,50.9,-0.57,97.17,0.68,178.5581419,35,1.71,91,49.8924,16.22666667,18.68,0.54,1.03,31.4,3.46,1,46,1002.2,19.434,A
2239.23,80.14,0.34,84.71,1.46,181.7270187,26,0.99,102,49.907,14.13666667,18.41,1.82,1.07,35.2,4.81,4,65.94,1010.23,84.71,A
2330.75,71.05,0.98,58.29,1.92,185.3105385,26,1.08,110,50.2718,16.34,19.02,2.69,1.05,30,4.7,5,49.25,1019.75,104.922,A
2133.47,65.72,-0.64,71.22,0.62,182.8095544,31,1.25,96,49.798,15.75,26.25,0.7,0.9,31.6,3.82,1,61.02,1011.47,49.854,B
2157.65,69.71,-0.36,72.81,0.87,170.9982258,30,1.13,95,50.0193,17.02333333,18.07,0.88,1.13,29.8,3.72,2,63.31,1016.65,43.686,A
2223.25,81.17,-0.28,68.96,1.04,169.0808146,33,0.91,92,50.3032,19.72333333,26.17,0.87,2.89,26.7,3.85,4,70.47,1010.25,27.584,B
2175.93,59.31,-0.32,46.79,0.91,180.7530144,31,1.34,99,49.8657,16.94333333,23.83,1.16,0.76,28.2,4.09,2,49.21,1012.93,32.753,A
2248.87,67.49,-0.43,85.29,1.06,176.2910363,26,1.25,100,50.0205,16.03666667,21.11,2.47,0.69,34.3,5,3,59.39,1013.87,85.29,B
2256.82,52.66,-0.07,71.89,1.51,186.7603816,29,1.35,105,50.013,14.63333333,13.9,1.95,0.58,33.5,4.73,3,42.86,1030.82,57.512,B
2142.98,82.36,-0.03,93.31,0.44,166.7891816,33,0.75,104,49.7558,19.88,26.64,0.52,0.94,28.8,3.58,2,73.56,1004.98,27.993,B
2125.88,56.58,-0.06,64.28,1.03,193.4974288,29,1.07,98,49.4645,15.16666667,21.5,0.94,0.99,32.1,3.77,2,45.38,1013.88,25.712,B
2118.57,61.97,0.59,58.82,0.94,186.8428043,32,1.36,92,50.1141,13.87,11.61,0.7,0.96,30.4,3.3,1,41.17,1019.57,17.646,A
2395.17,48.88,-0.18,53.5,1.33,192.7305782,26,1.31,106,50.1328,13.04333333,6.13,3.84,1.08,35.4,4.99,3,39.48,1005.17,149.8,A
2314.45,48.4,-0.35,86.16,1.41,194.9925871,23,0.89,110,49.9483,14.24,12.72,24.86,1.17,31.1,5.16,5,40.6,1013.45,137.856,A
2213.6,59.43,0.46,41.98,2.57,183.3836826,30,1.71,103,50.1598,17.76333333,17.29,1.37,0.81,29.5,4.15,2,44.63,1019.6,33.584,A
2288.77,80.65,-0.14,49.82,1.36,165.054737,30,0.98,99,50.257,22.6,31.8,2.01,1.96,30,4.38,4,69.05,1000.77,54.802,B
2199.36,51.03,-0.2,72.59,0.34,178.7415957,35,1.14,99,50.0979,17.38666667,19.16,0.17,1.42,28.1,3.3,1,43.43,1012.36,36.295,A
2124,85.47,-0.08,90.8,0.91,166.3161474,35,1.52,77,50.185,18.87333333,23.62,0.21,1.27,30.2,2.85,0,73.67,1007,27.24,A
2167.33,49.17,-0.59,77.77,0.94,191.5970741,35,1.03,89,49.8961,10.62333333,7.87,0.72,1.16,31.9,3.52,2,41.17,1020.33,23.331,D
2133.61,73.55,0.16,66.68,1.21,172.0119628,35,1.33,94,49.855,18.59333333,25.78,0.38,2.03,26.7,2.99,2,59.15,1013.61,13.336,A
2266.39,77.18,-0.69,72.85,1.11,179.5465128,23,0.96,105,49.8992,16.76333333,29.29,2.51,1.07,31,4.89,4,72.58,1007.39,138.415,A
2246.37,91.1,0.26,60.73,1.32,171.92234,28,1.1,107,49.8168,18.86,29.58,1.42,1.33,30.6,4.14,3,76.2,1008.37,60.73,A
2106.29,67.67,-1.06,87.3,0.7,169.5505329,35,1.37,93,49.5723,17.09666667,24.29,0.64,1.2,31.6,3.4,1,63.57,1010.29,61.11,A
2210.54,66.26,-0.13,70.76,0.92,171.0864215,30,1,103,49.6872,18.41666667,25.25,0.8,0.83,31.8,3.69,2,58.46,1015.54,28.304,D
2166.26,80.38,-0.44,59.58,0.89,168.5105569,33,1,88,50.1708,20.58,31.74,0.61,1.62,30.3,3.49,3,72.58,1007.26,29.79,C
2246.63,52.35,-0.08,83.61,1.27,187.585991,31,0.96,97,50.1382,13.46333333,7.39,1.12,1.53,27,4,4,39.85,1011.63,41.805,B
2207.75,87.64,-0.48,87.09,0.4,171.2011098,34,1.18,89,50.1546,18.5,28.5,0.38,1.32,32.5,3.74,2,79.74,1006.75,52.254,B
2100.22,80.62,0.23,52.69,1.19,172.4091417,33,1.32,102,49.6608,18.99333333,29.98,0.84,1,29.5,3.72,2,67.22,1014.22,15.807,A
2258.25,71,0,73.45,1.24,180.7682663,22,1.03,107,49.8992,15.64666667,22.94,2.39,0.87,35.8,4.84,3,61.5,1008.25,80.795,A
2270.59,76.36,-0.35,78.23,1.11,171.6962805,26,1.04,123,49.7949,18.61666667,25.85,3.64,0.74,29.9,4.95,3,70.36,1005.59,148.637,B
2279.11,86.23,0.03,81.93,2.24,171.6576895,27,0.98,110,50.0166,16.03,21.09,3.82,0.97,29.4,4.88,5,74.93,1015.11,106.509,B
2058.46,58.43,0.17,59.22,1,183.0918534,34,1.46,93,49.8589,17.09333333,27.28,0.44,1.69,30.5,3.02,1,47.93,1003.46,23.688,B
2174.02,67.81,-0.48,73.6,1.04,174.6296901,30,1,97,49.7833,17.95333333,23.86,1.17,0.88,33.7,4.23,3,59.21,1013.02,44.16,B
2148.92,45.14,-1.04,91.47,0.7,188.7575997,30,1.06,96,49.6041,13.44333333,13.33,0.96,0.86,32.9,3.92,2,40.64,1020.92,73.176,A
2244.91,72.07,-0.18,87.13,1.33,173.9533755,27,1.1,104,49.9374,17.88666667,23.66,2.74,0.78,29,4.5,3,60.37,1006.91,113.269,C
2347.14,53.5,-0.2,79.78,1.16,184.0971027,27,0.99,105,50.0507,16.6,16.8,2.01,0.89,32.7,4.67,4,44.9,1009.14,79.78,A
2134.56,59.79,-0.93,76.5,0.76,179.4076786,30,1.19,103,49.5532,14.37333333,22.12,1.01,1.08,31.6,3.89,2,57.19,1007.56,53.55,A
2202.82,67.09,-0.1,71.46,0.37,174.5106948,34,0.79,93,50.315,20.27333333,24.82,0.26,1.23,28.9,3.61,2,57.19,1007.82,21.438,A
2314.47,57.73,0.56,74.97,1.51,188.4761263,24,1.07,119,49.9598,14.69666667,11.09,4.79,0.8,28.9,4.85,3,40.43,1025.47,119.952,A
2268.67,45.31,-0.69,95.24,0.77,186.2187634,32,0.97,102,49.878,12.54666667,7.64,0.94,0.91,31.3,3.78,3,40.81,1026.67,38.096,B
2272.66,70.57,-0.2,53.74,1.46,176.3309166,30,0.98,95,50.3181,19.26,27.78,1.32,1.42,28.1,4.12,4,60.07,1014.66,37.618,A
2416.94,52.68,0.18,64.81,1.87,198.3352568,26,1.08,102,50.7389,12.16333333,6.49,3.43,1.33,30.6,5,5,38.68,1017.94,110.177,A
2072,57.7,0.42,87.59,1.62,195.4693415,33,0.99,98,49.9096,12.65666667,10.97,0.56,4.78,28.6,3.52,3,40.6,1015,52.554,A
2224.82,69.71,-0.62,75.48,0.86,184.173272,28,0.96,97,49.9274,16.42333333,25.27,1.17,1.37,33.6,4.2,3,63.91,1009.82,98.124,C
2337.79,63.44,0.59,86,2.08,175.5217945,29,1.02,107,50.0509,17.69,14.07,2.45,0.52,30.8,4.47,4,43.34,1015.79,43,A
2265.31,54.13,-0.56,77.79,1.21,184.5524926,28,0.92,103,49.9038,14.3,18.9,1.73,1.36,28.6,4.4,4,47.83,1005.31,70.011,A
2057.47,49.74,-0.17,76.96,0.73,187.0144007,35,1.1,85,50.0592,12.49666667,4.49,0.28,1.16,28.9,2.7,2,38.44,1015.47,30.784,D
2209.84,60.9,0.61,86.33,1.02,182.2763807,33,1.21,92,50.2193,13.98,5.94,0.73,0.96,31.3,3.67,3,39.9,1007.84,34.532,B
2215.2,77.85,0.49,61.75,1.23,170.9831124,30,1.13,104,49.8456,17.31333333,21.94,0.88,0.89,29.6,3.53,2,64.15,1021.2,43.225,B
2122.28,71.94,-0.01,95.71,0.81,171.1913021,40,1.5,87,49.9277,17.11666667,21.35,0.31,1.75,31,3.12,1,59.04,1012.28,28.713,A
2243.04,47.37,0.05,63.22,1.35,198.5282185,31,1.03,96,49.9692,10.64666667,7.94,1.04,1.5,31.6,3.97,4,35.77,1017.04,18.966,B
2177.51,78.58,0.41,63.02,1.61,175.4434211,32,1.12,90,50.1309,17.86666667,23.6,0.45,4.41,27.5,3.19,3,60.08,1017.51,44.114,A
2279.64,83.75,0.41,37.79,0.97,165.067022,30,1.12,104,49.891,20.91,29.73,1.14,0.63,31,4.09,2,67.25,1017.64,26.453,B
2156.95,47.74,-0.47,85.35,0.33,188.3580151,35,0.9,90,49.998,14.50333333,10.51,0.29,0.87,30.8,3.44,2,39.04,1023.95,25.605,D
2166.34,43.24,-0.64,89.5,0.86,199.9614231,32,1.02,92,49.9986,11.9,8.7,0.86,1.88,31.3,3.88,2,36.24,1013.34,53.7,A
2095.49,80.72,-0.09,61.66,0.97,165.9723552,37,1.31,89,49.9674,19.86666667,29.6,0.27,1.4,30.7,3.02,1,69.82,1010.49,24.664,A
2144.86,77.57,0.73,70.35,1.18,165.9685135,38,1.02,94,50.1202,22.08666667,24.26,0.37,1.35,28.1,2.59,2,56.57,1013.86,7.035,D
2249.84,74.2,0.06,80.57,1.28,173.2278264,30,1.18,92,50.0149,15.87,20.61,1.04,1.49,31.8,3.87,3,60.1,1010.84,56.399,A
2169.83,52.12,-0.03,77.57,0.89,187.802839,34,1.37,90,50.0112,15.73333333,14.2,0.65,1.31,30,3.37,2,38.62,1017.83,38.785,D
2277.7,52.89,-0.14,86.78,1.23,182.8325931,30,1.32,95,50.3069,14.92333333,8.77,1.52,1,32.5,4.3,3,42.49,1010.7,78.102,B
2167.57,81,-0.14,74.12,1.25,171.312123,34,0.93,100,49.6766,18.12666667,27.38,0.7,4.16,27.4,3.57,3,69.4,1004.57,66.708,B
2289.95,49.74,-0.22,74.39,1.17,194.9699499,22,1.14,100,50.2785,13.32666667,12.98,6.75,0.44,34.7,6.06,3,39.64,1013.95,104.146,A
2153.05,85.31,0.07,61.69,0.85,165.7850737,35,1.16,98,49.7632,21.79333333,32.38,0.66,0.98,29.8,3.26,2,73.91,1004.05,12.338,A
2156.8,65.01,-0.43,84.62,0.84,170.497617,35,1.44,89,50.1206,17.4,19.2,0.62,1,30.5,3.35,1,58.71,1009.8,8.462,B
2185.79,69.83,-0.78,65.25,0.86,177.3068954,29,0.98,94,49.8734,18.12333333,27.37,1,1.36,33.3,4.12,2,63.73,1009.79,52.2,B
2186.34,69.76,0.22,87.25,0.94,174.9559367,33,1.32,103,50.0558,17.25666667,18.77,0.8,1.1,30.7,3.49,1,58.66,1010.34,61.075,B
2144.29,70.53,0.24,74.67,0.88,174.0584356,32,1.12,102,49.8606,19.31666667,21.95,0.8,1.05,30,3.42,2,59.43,1010.29,44.802,A
2094.31,83.65,-0.42,78.35,0.73,164.0298331,33,1.06,91,49.9514,18.91,26.73,0.64,0.97,30.4,3.22,2,77.95,1012.31,7.835,D
2274.75,78.44,-0.35,70.42,1,167.9087968,30,1.06,98,50.0441,15.34,16.02,1.07,1.06,29.6,3.91,3,71.14,1019.75,49.294,A
2279.28,68.58,0.85,78.47,9.53,191.1806757,25,1.75,105,50.437,16.28666667,18.86,9.2,1.6,30.6,5,3,46.48,1007.28,164.787,A
2451.95,77.54,0.13,73.33,3.59,170.8289392,26,1.13,112,50.3207,19.23333333,21.7,33.16,0.99,29.7,5.31,5,64.44,1014.95,153.993,B
2156.93,53.18,-0.2,40.16,0.74,184.6631663,33,1.03,93,50.1312,17.75,20.25,0.51,0.97,30.4,3.56,2,44.78,1007.93,12.048,A
2227.98,49.18,-0.54,60.19,0.97,194.7268145,30,1.36,96,50.0018,12.80666667,11.42,1.64,2.11,30.5,4.36,2,41.38,1021.98,48.152,C
2246.23,57.63,0.69,80.36,1.45,191.2518962,29,1.16,104,50.1647,11.12333333,6.37,1.43,0.77,30.1,4.38,3,41.03,1022.23,32.144,A
2264.27,54.99,0.12,90.88,1.08,188.5326198,27,1.4,104,50.0961,13.84666667,14.54,1.52,0.98,30.1,4.3,2,42.99,1009.27,109.056,D
2235.88,64.15,-0.69,71.39,0.87,179.3167753,28,0.99,100,49.957,17.14333333,24.43,1.86,0.63,32.7,4.78,3,58.05,1011.88,42.834,A
2212.93,50.14,0.27,83.73,1.07,188.7707425,33,1.32,101,49.8991,16.30666667,15.92,0.75,0.98,30.2,3.74,2,37.64,1014.93,50.238,C
2145.43,75.09,-0.99,76.92,0.07,170.8199733,36,0.58,88,49.7128,18.17,27.51,0.05,1.16,31.5,3.42,2,71.29,1009.43,7.692,D
2229.92,71.65,0.04,64.91,1.36,174.9396809,31,0.99,96,49.7645,15.88,23.64,1,1.68,30.6,3.87,4,60.95,1014.92,19.473,D
2387.83,50.84,-0.05,79.61,1.19,189.3562295,26,0.92,117,50.022,13,9,3.09,0.96,30,4.94,4,41.54,1018.83,151.259,A
2161.25,87.22,0.49,72.9,1.03,166.429257,32,1.45,102,50.181,22.66,28.98,0.75,0.97,26,3.4,1,73.42,1011.25,36.45,A
2228.87,72.5,0.57,86.83,1.73,176.8024053,28,1.29,104,50.1614,19.10333333,18.31,1.55,0.82,29.3,4.08,3,50.9,1011.87,112.879,C
2245.96,48.3,-0.73,66.73,0.76,198.7382232,27,0.88,101,49.8883,12.27333333,15.82,1.5,1.18,29.6,4.34,3,44.2,1018.96,53.384,B
2208.4,51.26,0.06,67.15,1.23,189.7213203,27,1.12,107,49.6701,12.96,14.88,1.25,0.82,33.1,4.12,2,41.66,1009.4,67.15,A
2342.43,83.18,0.95,47.45,4.03,169.003159,23,1.36,116,50.2376,21.16333333,27.49,8.25,0.9,28.5,4.67,4,63.78,1015.43,132.86,A
2168.76,58.56,0.7,84.59,1.13,181.8330881,33,1.32,96,50.1568,15.58,10.74,0.45,1.11,25.6,2.7,1,41.46,1016.76,16.918,A
2274.97,66.46,-0.61,87.28,0.7,173.3218686,30,0.98,106,49.8315,15.07,18.21,1.29,0.7,30.2,4.14,3,62.26,1011.97,34.912,A
2173.68,46.85,-0.76,72.67,0.6,200.7631144,30,0.77,92,49.9198,13.73333333,17.2,0.82,1.33,33,4.03,3,40.55,1000.68,36.335,A
2220.22,56.05,0.44,86.96,1.48,184.8321893,33,1.02,99,50.3043,15.88666667,8.66,0.92,1.25,26,3.8,4,36.25,1028.22,43.48,A
2206.78,55.54,0.47,62.77,0.88,189.8505375,32,0.89,100,50.2215,16.86333333,20.59,0.62,1.16,26.2,3.41,3,42.04,1009.78,12.554,A
2239.03,71.46,0.28,54.96,1.32,177.8748546,28,1,107,49.8431,16.62,22.86,1.27,1.11,28.8,4.04,3,58.96,1014.03,60.456,D
2296.73,76.63,-0.26,51.57,1.49,175.1287159,26,0.91,102,50.0215,15.77,23.31,2.31,1.39,28.5,4.52,5,68.63,1014.73,56.727,A
2057.72,53.29,0.1,75.35,0.89,189.9466144,33,1.12,98,49.8292,15.57,16.71,0.57,2.18,27.3,3.1,2,42.99,1007.72,52.745,A
2226.99,50.11,-0.06,89.86,1.27,188.4837097,29,1.5,104,50.0526,12.65666667,4.97,1.55,1.16,27.9,4.13,2,38.91,1018.99,89.86,B
2116.38,81,0.03,66.26,0.76,165.0837454,38,1.56,84,50.0495,20.65,31.95,0.18,1.4,30.3,2.97,1,70.8,1008.38,13.252,C
2112.4,45.51,-0.07,65.49,0.9,188.3227379,33,1.18,97,49.9345,15.63,13.89,0.56,1.16,27.7,2.93,1,35.71,1016.4,32.745,A
2182.29,67.83,0.21,59.33,2.16,179.164894,32,0.99,89,50.2736,20.97333333,26.92,0.6,3.76,27.9,3.57,3,51.43,1012.29,41.531,A
2226.34,69.97,0.01,83.73,1.22,170.4302691,29,1.32,101,50.1247,18.66666667,23,1.13,0.93,28.9,4.07,3,60.37,1005.34,75.357,A
2190.9,69.47,-0.33,70.42,0.93,175.4783416,33,1.03,93,50.1413,19.65,25.95,0.83,0.91,31.2,3.49,2,59.27,1010.9,21.126,D
2169.78,48.01,-0.27,69.27,0.85,186.0795807,32,1.26,96,50.135,15.94666667,14.84,0.7,1.22,27.5,3.53,2,38.91,1013.78,48.489,C
2124.04,84.44,0.47,82.39,0.96,172.6938161,32,1.03,100,49.8748,16.5,22.5,0.78,1.14,31.2,3.43,3,70.94,1008.04,16.478,B
2239.9,82.55,-0.75,55.35,0.91,173.2355891,27,1,102,49.8343,18.61333333,31.84,1.75,1.01,35.5,4.86,3,77.95,1014.9,83.025,A
2294.91,48.49,-0.19,61.53,0.98,196.6557551,25,0.87,107,49.8163,14.45,19.35,3,0.98,33.2,4.85,3,39.39,1013.91,73.836,A
2409.48,73.89,-0.4,66.74,0.99,177.7645463,25,1.08,107,50.2051,17.08666667,24.26,5.06,1.03,32.9,5.01,4,67.69,1008.48,113.458,B
2266.91,79.08,-0.21,69.36,1.24,171.1114859,29,1.1,106,49.9495,17.31666667,21.95,1.32,1.21,30.3,4.06,3,68.08,1012.91,104.04,A
2165.88,75.96,-0.13,87.11,1.05,167.2600046,32,1.21,90,50.1436,16.35666667,16.07,0.61,1.26,29.9,3.5,2,65.46,1013.88,43.555,A
2288.82,97.64,0.39,54.03,2.57,170.7845621,23,1.06,111,50.2256,19.07,30.21,16.95,1.11,29,5,5,79.74,1006.82,81.045,B
2329.97,55.5,0.02,79.04,1.05,195.2242572,22,0.58,113,49.941,12.55333333,13.66,5.16,0.88,29.1,4.92,6,45,1021.97,102.752,A
2176.19,57.46,0.71,85.4,1.14,181.0392799,36,1.41,87,50.2559,17.25333333,9.76,0.35,1.29,29.9,3.35,2,39.16,1014.19,8.54,A
2158.03,48,-0.03,60.57,0.96,195.3061411,32,1.1,100,49.5665,13.23,15.69,0.75,1.44,30.7,3.22,2,39.3,1019.03,24.228,B
2217.62,46.18,-0.49,83.83,0.97,197.1015318,29,1.21,105,49.7814,8.763333333,5.29,1.18,1.12,32.9,4.19,2,41.38,1020.62,83.83,C
2159.41,74.51,0.02,52.01,0.86,177.1451639,32,1.23,98,50.1656,19.90666667,26.72,0.73,1.2,30.4,3.36,1,65.61,1014.41,31.206,C
2233.59,55.9,0.42,78.57,1.7,188.5343285,27,0.87,104,49.8889,15.22666667,12.68,1.7,0.83,31.3,4.57,4,41.4,1021.59,47.142,A
2224.49,73.03,-0.48,65.08,0.94,171.3221483,30,1.17,95,50.046,20.74666667,29.24,1.26,0.7,33.1,4.27,3,64.33,1011.49,32.54,D
2137.34,52.24,-0.36,45.75,0.88,187.4593229,34,1.19,95,49.7959,15.36333333,19.09,0.57,1.43,29.9,3.23,2,43.14,1012.34,32.025,A
2269.49,48.24,-0.41,93.7,1.14,197.8141512,24,0.86,106,49.7839,9.686666667,5.06,2.29,0.77,34.4,4.96,4,40.64,1021.49,84.33,B
2209.73,75.82,-0.59,73.44,1.15,178.3478308,28,1.08,105,49.7287,15.74333333,26.23,1.41,1,33.6,4.46,3,70.72,1009.73,110.16,B
2262.57,85.3,0.11,74.42,2.19,165.7895602,27,0.98,105,50.0986,20.05,27.15,2.11,0.9,29.2,4.49,4,73.9,1007.57,81.862,C
2196.57,76.71,-0.22,69.83,1.18,177.5782816,31,1.08,99,50.1747,17.82333333,23.47,1.19,1.51,32.5,4.26,3,65.61,1014.57,83.796,B
2112.7,62.71,0.36,29.43,1.01,183.7856575,34,0.86,84,50.0461,18.59333333,19.78,0.34,1.26,30.3,3.02,3,44.71,1015.7,2.943,C
2134,52.53,-0.18,84.84,1.05,193.819975,35,1.1,91,50.1376,14.35666667,13.07,0.72,4.89,26.7,3.65,3,40.83,1010,25.452,A
2137.16,43.3,-0.52,64.06,0.44,189.3653019,33,1.11,99,49.5125,11.84,8.52,0.5,0.88,31.6,3.43,1,38.5,1013.16,19.218,A
2310.51,49.76,-0.02,84.73,1.45,185.1303455,26,1.41,112,49.8797,13.46333333,10.39,3.67,0.57,30.2,4.65,3,40.96,1023.51,110.149,A
2239.89,81.2,0.66,42.69,6.56,184.9377814,27,1.35,96,50.275,19.06666667,30.2,3.9,2.5,31,4.5,3,56.9,1006.89,42.69,A
2265.09,70.95,-0.49,86.02,1.11,180.1758229,29,0.86,102,49.8457,14.97666667,23.93,1.79,1.37,29.9,4.56,5,64.05,1013.09,60.214,A
2173.1,56.13,0.4,62.62,1.06,187.2083029,32,1.23,99,49.9769,16.03666667,21.11,0.59,1.47,28.4,3.18,2,43.43,1010.1,25.048,A
2122.67,49.19,-0.49,73.9,0.85,190.0771442,35,0.94,92,49.8829,13.53,16.59,0.38,3.03,25.6,3.01,3,41.79,1006.67,29.56,A
2064.9,73.5,-1.12,64.33,0.77,174.2391049,32,1.21,94,49.6036,18.17333333,30.52,0.71,1.46,31.3,3.63,1,70.4,1003.9,51.464,A
2230.7,51.61,-0.38,78.38,0.82,190.2562191,31,1.18,97,50.1089,15.24666667,15.74,1.04,0.82,32.5,4.07,2,43.71,1024.7,54.866,D
2189.69,49.35,-1,81.87,0.97,189.9616095,27,0.78,98,49.723,15.08333333,21.25,1.34,0.85,32.5,4.48,4,44.05,1005.69,90.057,A
2218.47,56.98,0.2,81.15,1.06,182.0210388,30,1.11,104,50.1648,15.08333333,12.25,0.88,1.03,26.2,3.53,3,44.58,1016.47,73.035,A
2455.41,58.95,0.36,72.78,3.96,177.6212615,27,1.19,111,50.0626,15.16333333,6.49,17.14,0.33,32,5.1,4,43.65,1020.41,65.502,B
2327.6,53.82,-0.6,84.39,1.27,180.9668105,25,1.37,111,49.9358,14.7,14.1,4.98,0.62,32.4,5.21,3,48.92,1011.6,194.097,C
2182.43,71.76,-0.01,56.61,0.97,171.8554518,34,0.96,88,50.251,19.20666667,24.62,0.57,1.56,27.7,3.13,3,58.66,1011.43,11.322,B
2209.89,57.34,0.18,78.39,1.3,178.8157692,30,1.29,97,50.0327,17.33333333,16,1.02,0.81,32.9,4.01,2,43.34,1013.89,47.034,A
2178.96,82.95,0.56,76.36,1.25,179.8275196,29,1.16,97,50.1407,18.55666667,28.67,1,1.21,32.3,4.02,2,66.25,1007.96,45.816,A
2185.04,80.44,-0.12,68.04,1.14,177.4770691,29,0.99,99,50.0754,19.72666667,29.18,1.23,1.16,32.9,4.21,3,68.24,1010.04,54.432,B
2063.04,83.21,0.45,61.48,1.24,170.5664654,34,1.52,100,50.0433,19.93333333,26.8,0.37,2.34,26.5,3,1,68.31,1011.04,43.036,B
2223.27,56.97,0.29,70.55,1.11,185.1226606,28,1.03,107,49.9138,15.58666667,16.76,1.47,0.66,30.5,4.35,3,43.67,1011.27,35.275,B
2163.26,57.62,0.32,91.55,0.86,183.3067776,31,1.01,98,49.9614,15.14666667,9.44,0.64,0.91,29.7,3.82,2,39.82,1013.26,45.775,A
2235.57,41.93,-0.3,74.06,1.17,197.0609199,28,1.03,106,49.7232,12.81333333,11.44,1.52,0.72,33.5,4.43,3,34.03,1018.57,44.436,A
2133.5,52.04,-0.12,74.33,0.85,186.5173162,38,1.14,94,49.6737,12.48333333,13.45,0.34,1.14,29.1,2.12,1,43.14,1015.5,7.433,D
2158.02,74.57,-0.03,74.54,0.71,178.2692583,29,0.86,99,49.6025,14.48666667,16.46,0.89,1.14,29.9,3.71,2,61.27,1020.02,67.086,A
2315.66,55.43,0.38,93.66,1.46,195.8208538,20,0.91,118,49.8863,13.30333333,12.91,3.26,1.02,33.3,4.89,4,40.73,1017.66,318.444,B
2163.68,72.85,-0.31,67.57,0.85,169.9543062,31,0.94,100,49.777,16.19333333,18.58,0.81,1.49,28.9,3.56,3,64.45,1009.68,47.299,A
